name,address,latitude,longitude,hours,website,phone
Bierhaus,"2, Henry Street, Galway",53.270304,-9.05892,Mo-Th 16:00-00:00; Fr 16:00-01:00; Sa 15:00-01:00; Su 15:00-23:00,,
The Blue Note,"3, William Street West, Galway",53.270037,-9.059408,"Su-Th 15:00-24:00, Fr-Sa 15:00-01:00",,+353 91 589 116
Massimo,"10, William Street West, Galway",53.269988,-9.059917,,https://massimogalway.com,+353 91 582 239
The Universal,"9, William Street West, Galway",53.269998,-9.059806,"Mo-Th 16:00-23:30, Fr-Sa 16:00-00:30, Su 16:00-23:00",,+353 91 728 271
Garavan’s,"46, William Street, Galway",53.273304,-9.052005,,,
Sally Long’s,"33, Abbeygate Street Upper, Galway",53.274037,-9.053626,Mo-Th 12:00-23:30; Fr-Sa 12:00-00:30; Su 12:00-23:00,https://www.sallylongs.com/,+353 91 565 756
The Front Door,"8, Cross Street Upper, Galway",53.271664,-9.054103,Mo-Sa 10:30-02:00; Su 11:00-01:00,https://www.frontdoorpub.com/,
Tigh Nora,"6, Cross Street Upper, Galway",53.271715,-9.054146,,https://www.tighnoragalway.com/,
Tigín,"32, Woodquay, Galway",53.275468,-9.05244,,,
Cadell,"31, Woodquay, Galway",53.275545,-9.052439,,,
Barr an Chaladh,"3, Daly's Place, Galway",53.275158,-9.052791,,,+35391895762
McGinn’s Hop House,"18-19, Woodquay, Galway",53.275915,-9.052919,,,+35391374412
Hughes’ Bar,"14, Woodquay, Galway",53.27574,-9.052841,,,
McSwiggans,"3, Eyre Street, Galway",53.275058,-9.052614,,,
Hole In The Wall,"17, Eyre Street, Galway",53.275194,-9.051906,Mo-Th 15:00-23:30; Fr-Sa 15:00-00:30; Su 15:00-23:00,http://holeinthewallbar.ie/,
Daróg,"56, Dominick Street Lower, Galway",53.271068,-9.056832,,,
Kennedy’s,"47, Eyre Square, Galway",53.275358,-9.049415,,,
Screene's on the Square,"9-11, Prospect Hill, Galway",53.275554,-9.048952,,,
The Lane Wine and Cheese,"3, Kirwan's Lane, Galway",53.271393,-9.054377,Mo-Sa 16:00-24:00; Su off,https://thelanewinebar.com/,
The Skeff,"Eyre Square, Galway",53.274128,-9.050001,,https://www.theskeff.ie/,+353 91 563 173
Jack J. Foley’s,"1, Eyre Square, Galway",53.275089,-9.049012,,,
The Ol’ 55,"30, Prospect Hill, Galway",53.275813,-9.048084,,https://ol55bargalway.ie,+35391376864
13 On The Green,"13, Eyre Square, Galway",53.27428,-9.047861,,,
An Púcán,"11, Forster Street, Galway",53.274508,-9.047454,,https://anpucan.ie/,+353 91 376561
Murty Rabbit’s,"22-25, Forster Street, Galway",53.274797,-9.046989,,,
Carroll’s Bar,"39, Dominick Street Lower, Galway",53.270671,-9.057355,,https://www.carrollsbar.ie,
Galway Arms Inn,"65, Dominick Street Lower, Galway",53.271398,-9.056933,,https://galwayarmsinn.com/,+353 91 564 555
O’Connor’s,"141-143, Upper Salthill Road, Galway",53.261099,-9.074609,,https://www.oconnorsbar.com,+35391561757
Beacon,"163, Upper Salthill Road, Galway",53.260483,-9.07523,,,
Trend’s,"Upper Salthill Road, Galway",53.260874,-9.075331,,,
Oslo Bar,"226, Upper Salthill Road, Galway",53.259825,-9.076361,,https://galwaybaybrewery.com/oslo/,+353-91-448390
Atlantic Bar,"Salthill Promenade, Galway",53.258432,-9.085023,,,
Peig’s Bar,"Bohermore, Galway",53.277293,-9.046648,,,
O’Reilly’s Bar and Kitchen,"232-234, Upper Salthill Road, Galway",53.259566,-9.076684,,,+35391522610
Enclosure Bar & Bistro,"Monivea Road, Galway",53.29149,-8.988679,,https://www.claytonhotelgalway.ie/restaurants-bars/enclosure-bar-bistro/,
The Oyster Bar,"Eyre Square, Galway",53.273871,-9.048083,,https://www.thehardiman.ie/hotel-dining/oyster-bar/,
Lonergan’s Atlantic Bar,"258, Upper Salthill Road, Galway",53.258925,-9.078116,,,
Killoran’s Bar,"256, Upper Salthill Road, Galway",53.258964,-9.077997,,,
Cooke’s Thatch Bar,"2, Newcastle Road, Galway",53.272433,-9.062672,,,
Kelehans Bar,,53.296541,-9.093265,,,
McHughs Pub & Restaurant,,53.313547,-8.985813,,,
Grealish's Bar,,53.305104,-8.931375,,,
P.J. Flaherty,"82, Lower Salthill Road, Galway",53.266391,-9.07119,,,+35391373734
The Sliding Rock,"37, Newcastle Road, Galway",53.275665,-9.063154,,https://www.theslidingrock.ie,+353 91 722 131
College Bar - Sult,,53.277925,-9.058384,,,
The Clan Bar,"College Road, Galway",53.279425,-9.039305,,,
The Windmill Bar,"48-49, Henry Street, Limerick",52.658578,-8.633742,,,
Bobby Byrne’s,"3, O'Connell Avenue, Limerick",52.65669,-8.633388,,,
Fennessy's,,52.651135,-8.639806,,,
The Track,,52.660298,-8.613399,,,
Katie Dalys Heritage Pub and Kitchen,"12, The Parade, Limerick",52.670007,-8.624596,,,
Bryan's,,52.673631,-8.670571,,,
Dolan’s,"3-4, Dock Road, Limerick",52.658832,-8.638209,,https://www.dolans.ie,+353 61 314 483
Nancy Blake’s,"19, Denmark Street Upper, Limerick",52.663516,-8.623866,,,
W. J. South,"4, Quinlan Street, Limerick",52.658282,-8.632569,,,
Maggie Choo’s,"101, O’Connell Street, Limerick",52.6616,-8.62934,,,
Pharmacia,"9, Sarsfield Street, Limerick",52.664345,-8.6285,,,
The Old Quarter,"3, Little Ellen Street, Limerick",52.664275,-8.62448,Mo-Fr 09:00-23:30,https://theoldquarter.ie,+353 061 401 190
Jerrys Pub,,52.659543,-8.61725,,,
Murphy’s Bar,"8, Parnell Street, Limerick",52.659873,-8.624666,,,
The Gate Bar,"9-10, Lock Quay, Limerick",52.666115,-8.619545,,,
Timmy Martin’s,"23, Sarsfield Street, Limerick",52.664401,-8.627876,,,+353 61 412 238
Forde's Courtyard,"Little Ellen Street, Limerick",52.664547,-8.624155,,,
Black Rabbit,"7, Carr Street, Limerick",52.663787,-8.622579,,,
Michael Flannery’s,"17, Denmark Street Upper, Limerick",52.663229,-8.62338,,https://www.flannerysbar.ie/,
The Tavern,"38, Upper William Street, Limerick",52.661073,-8.621581,,,
Rasher’s,"27-28, Upper Gerald Griffin Street, Limerick",52.661536,-8.622713,,,
Patsy Nicholas,"5, Upper Gerald Griffin Street, Limerick",52.661375,-8.622541,,,
The White House,"52, O'Connell Street, Limerick",52.660984,-8.629452,Mo-Su 12:00-01:00,https://thewhitehousebar.ie/,
Mickey Martin’s,"1, Augustinian Lane, Limerick",52.662834,-8.626943,,,
Sexton’s,"91, Henry Street, Limerick",52.658859,-8.633842,,,
Slattery's,"50, Lord Edward Street, Limerick",52.656487,-8.627833,,,
McGettigan’s,"Lower Mallow Street, Limerick",52.660822,-8.632802,,,
"O’Manacháin, Boardwalk Bar","Shannon Street, Limerick",52.66311,-8.630468,,,
Phil Flannery’s,"2, Denmark Street, Limerick",52.664433,-8.625513,,,
The Locke Bar,"2A, Georges Quay, Limerick",52.667184,-8.623167,"Mo-Th 09:00-23:30, Sa 10:00-00:30, Fr 09:00-00:30, Su 10:00-23:30",https://lockebar.com/,+353 61 413733
101,"101, O'Connell Street, Limerick",52.661546,-8.629398,,,
Charlie Chaplin’s,"Chapel Street, Limerick",52.663262,-8.624475,,,
Clohessy’s,"14, Denmark Street, Limerick",52.663871,-8.624552,,,
The Red Hen,"15, Patrick Street, Limerick",52.664753,-8.625381,,,
Charlie Malone's,"13, Wolfe Tone Street, Limerick",52.656316,-8.632097,,,
Myles Breen’s,"Shannon Street, Limerick",52.662729,-8.628757,,,
The Still House,"56-57, Thomas Street, Limerick",52.662986,-8.62706,,,
The Square Bar,"John's Square, Limerick",52.662878,-8.618258,,,
A1 Bar,,52.665141,-8.60893,,,
The Copper Rooms,"100, O’Connell Street, Limerick",52.661476,-8.629397,,,
Squire McGuire,"Howley’s Quay, Limerick",52.662801,-8.631048,,,
O’Brien’s,"45, Roches Street, Limerick",52.661882,-8.627306,,,
The Empty Glass,"Sarsfield Street, Limerick",52.664518,-8.628899,,,
Charlie St George,"41, Parnell Street, Limerick",52.659388,-8.625438,,,
The Black Swan,"21, Davis Street, Limerick",52.659542,-8.626489,,,
McLysaght's,,52.660003,-8.617777,,,
The Old Stand,"66, Henry Street, Limerick",52.657648,-8.634406,,,
The Commercial,"46-47, Catherine Street, Limerick",52.660812,-8.628165,,,
Grill & Grain Bar,"Roxboro, Sourthern Ring Road, Limerick",52.647186,-8.618645,Mo-Su 09:00-21:00,,+353 (0)61 436 100
The Haven,"26, Davis Street, Limerick",52.659422,-8.626093,,,
Fitzgerald’s Bar,"79, Sexton Street North, Limerick",52.671802,-8.634744,,,
The Launch,"John Street, Limerick",52.663943,-8.618654,,,
J. Noonan,"45, Lord Edward Street, Limerick",52.656268,-8.628104,,,
Ardhú bar,,52.667674,-8.649745,,,
The Grove,,52.671143,-8.616005,,,
Alfie Earl’s Bar,"1-2, Lower Hartstonge Street, Limerick",52.659416,-8.631937,,,+353852700173
Crew Brewing Taproom,"35, Thomas Street, Limerick",52.661933,-8.623675,Mo-Th 16:00-23:30; Fr 16:00-24:30; Sa 13:00-24:30; Su 13:00-23:00,https://www.crewbrewing.ie/taproom,
The Rock Bar,,52.668656,-8.623441,,,
Treaty City Taproom,"24–25, Nicholas Street, Limerick",52.669525,-8.624122,,https://treatycitybrewery.ie,+35361546549
Hunter's Sports bar,,52.662224,-8.628628,,,
Grill Bar & Restaurant,"Dock Road, Limerick",52.660449,-8.637038,,https://www.claytonhotels.com/limerick/dining/,
The Spotted Dog,,52.651441,-8.617105,,,
The Glen Tavern,"2, Lower Glentworth Street, Limerick",52.661119,-8.630731,,https://www.glentavern.ie,+35361411380
The Number Three,"3, Lower Glentworth Street, Limerick",52.661165,-8.630851,,,+35361410830
Tom Collins,"34, Cecil Street, Limerick",52.661233,-8.627843,,,
Mother Mac’s,"8-9, High Street, Limerick",52.662802,-8.62225,,https://mothermacs.ie,+35361414900
The Imperial Bar,"Upper Careys Road, Limerick",52.656158,-8.618955,,,
J.J. Bowles,"8, Thomondgate, Limerick",52.6704,-8.628595,,https://jjbowlespub.com/,+35361454261
The North Star,"6, High Road, Limerick",52.670321,-8.629936,,,
The Horse and Hound,"Mulgrave Street, Limerick",52.660589,-8.619529,,,
Jerry Flannery’s,"20, Catherine Street, Limerick",52.661282,-8.627033,,,
McGrath’s,"Clare Street, Limerick",52.665041,-8.610001,,,
The Market Bar,"24, High Street, Limerick",52.662366,-8.622538,,,
Patsy Flannery’s,"48, Wickham Street, Limerick",52.662205,-8.623066,10:30-00:30,,+35361415894
O'Driscoll's,,52.675865,-8.615571,,,
The Moose,"8, Cathedral Place, Limerick",52.661764,-8.618848,,,+35361418927
Flannery’s,"19, Shannon Street, Limerick",52.662695,-8.62856,,,
Cahill's,,52.66004,-8.61791,,,
Ma Hogans Bar,"72, Catherine Street, Limerick",52.662488,-8.626426,,https://www.mahogansbar.ie/,+35361316111
The Curragower,"Clancy's Strand, Limerick",52.668549,-8.627959,,https://curragower.com,+353877014723
Portley’s,"1, Broad Street, Limerick",52.666121,-8.619807,,,
Mickey Martin's,,52.662834,-8.626963,,,
The Village Inn,"Clare Street, Limerick",52.665392,-8.609699,,,
Ardhú Bar,,52.667556,-8.649805,permanently closed,,
Shannon View Bar,"14-15, New Road, Limerick",52.673636,-8.631702,,,
The Three Shippes,"18, William Street, Waterford",52.257894,-7.103303,,,
Oskars,,52.241035,-7.067265,,,
The Cleaboy,,52.256319,-7.138435,,,
Phil Grimes,"60, Johnstown, Waterford",52.255236,-7.109951,,,+35351875759
Zanzibar,"18, High Street, Waterford",52.260461,-7.108587,,https://www.zanzibar.ie/,
The Gingerman,"6, Arundel Lane, Waterford",52.260564,-7.111415,,,
Stapletons,,52.282677,-7.069536,,,
Monaco Tom’s Bar,"Dunmore Road, Waterford",52.247326,-7.084565,,,
The Craftsman,,52.249894,-7.139194,,,
Kazbar,"57, John Street, Waterford",52.25803,-7.111597,,https://kazbarwaterford.ie/,+353 51 843 730
Geoff's,"7-9, John Street, Waterford",52.258122,-7.111835,Mo-Th 12:00-23:30; Fr-Sa 12:00-00:30; Su 12:00-23:30,,+35351874787
The Hub,"27, Michael Street, Waterford",52.258495,-7.111716,,,
The Woodman,"43, John Street, Waterford",52.257087,-7.111159,,,+35351854727
The Thirsty Scholar,"38-39, John Street, Waterford",52.25687,-7.110987,Mo-Fr 15:00-01:00; Sa-Su 12:00-01:00,,+353 87 742 5840
Timbertoe's Bar,"1, Merchants Quay, Waterford",52.263862,-7.11885,,https://www.treacyshotelwaterford.com/dining/timbertoes-bar/,
Jack T's Bar,"1, Merchants Quay, Waterford",52.26361,-7.118043,,https://www.treacyshotelwaterford.com/conference/functions/,
Revolution,"19, John Street, Waterford",52.257498,-7.111934,,https://revolutionwaterford.com,+353 51 844 444
Davy Macs,"7, John's Avenue, Waterford",52.257968,-7.111302,,,
Mojo Lounge,"19, John Street, Waterford",52.257625,-7.111891,,,
Heery’s Bar & Restaurant,"10, John Street, Waterford",52.258026,-7.111824,Mo-Th 12:00-18:00; Fr 12:00-21:00; Sa 10:30-21:00; Su 10:30-18:00; PH 10:30-18:00,,+353 51 850 924
Shortt's,"11, John Street, Waterford",52.257951,-7.111827,Mo-Su 22:30-02:00,,+35351582642
Juice Master,,52.246275,-7.082267,,https://www.juicemaster.com,
Tom Maher’s,"20, O'Connell Street, Waterford",52.261995,-7.114659,,https://tommahers.com,
The Candy Store,"Airport Road, Waterford",52.244595,-7.109216,,,
Caulfield's,"21-22, Lower Yellow Road, Waterford",52.259422,-7.120688,,,
The Bull & Green,"40, Ballybricken, Waterford",52.259755,-7.117063,,,
M. A. Heffernan,,52.238506,-7.113791,,,
Doyle's,,52.255741,-7.119859,,,
Mordant,"Mayor's Walk, Waterford",52.259151,-7.115457,,,
Nicky's Bar,"21-32, Mayor's Walk, Waterford",52.258344,-7.115143,,,
Waterford Castle Golf Club,,52.251642,-7.058381,,,
The Fitzgerald Room Bar,Waterford Castle,52.253293,-7.059097,,https://www.waterfordcastleresort.com/dining/fitzgerald-bar,
Norris's Bar,,52.255457,-7.121492,,,
Roman's Cafe Wine Bar,"Stephen's Street, Waterford",52.259747,-7.113653,,,
Grady's Yard,"John Street, Waterford",52.25648,-7.110981,,,+35351858467
Pier 37 Bar & Grill,"37, The Mall, Waterford",52.260267,-7.104485,,https://www.towerhotelwaterford.com/pier-37-bar.html,
Tully’s,"37, O'Connell Street, Waterford",52.262158,-7.114689,,https://tullysbar.ie,+35351301639
The Munster Bar,"14, Bailey's New Street, Waterford",52.260202,-7.106347,closed,,
The Tavern Pub,"5, Lower Yellow Road, Waterford",52.259682,-7.119071,,,
Seantaí Bar,,52.295276,-7.127946,,,
An Geata Arundel,"9, Arundel Square, Waterford",52.260453,-7.1112,,https://www.jdwetherspoon.com/pubs/all-pubs/republic-of-ireland/county-waterford/an-geata-arundel,+35351873488
Lawlor's on the Quay,"15, Merchants Quay, Waterford",52.263354,-7.117249,,,
The Met Bar,"Bridge Street, Waterford",52.263313,-7.119516,,https://www.fitzwiltonhotel.ie/dining/the-met-bar-cafe,
An Uisce Beatha,"8, Merchants Quay, Waterford",52.263582,-7.117959,,,
Dry Dock Bar,"Merchants Quay, Waterford",52.262886,-7.115593,,https://www.dooleys-hotel.ie/dining-at-dooleys-hotel-page.html,
Sal's Bar,"17-18, Merchants Quay, Waterford",52.263243,-7.116945,,,
Shush,"The Mall, Waterford",52.260137,-7.105675,,https://shushwaterford.ie/,
O'Connell's Bar,"O'Connell Street, Waterford",52.263623,-7.118897,,,
The Tap Room,Waterford,52.259807,-7.115563,,,
Itty Bittys,"5-6, Bank Lane, Waterford",52.259255,-7.106131,,https://www.ittybittys.ie/,
O'Sullivans Vintage Social,,52.26022,-7.105566,,,
The Brass Cock,,52.239313,-7.064028,,,
The Holy Cross,,52.238472,-7.178779,,,
The City Arms,"50, High Street, Waterford",52.260911,-7.110045,,,+353-51-872220
Jordan's,"123, Parade Quay, Waterford",52.260826,-7.106493,,,
Katty Barry's,"2, Mall Lane, Waterford",52.259607,-7.10581,,,
The Reg,"2, The Mall, Waterford",52.260384,-7.10554,,https://www.thereg.ie/,+353-51-583-000
T & H Doolan,"32, Great George's Street, Waterford",52.261647,-7.112914,,,
Henry Downes,"10, Thomas Street, Waterford",52.262393,-7.117447,,,+35351874118
The Exchange,"1, Ballybricken, Waterford",52.260288,-7.116283,,,
Alfie’s Bar,"10, Ballybricken, Waterford",52.260354,-7.117175,Mo-Tu 12:00-23:30; Fr-Sa 12:00-00:30; Su 12:00-23:00,,+353-51-856-264
The Cove Bar,"Dunmore Road, Waterford",52.247737,-7.084558,,,
The Mansion House,"39, Ballytruckle Road, Waterford",52.254271,-7.109531,,,+35351580715
The Grattan,"3, Bridge Street, Waterford",52.263928,-7.119186,,,
Hell Cat Maggies,"2, Donegall Square West",54.59697,-5.931746,,,
Four Winds,"111, Newton Park",54.555942,-5.893965,,https://thefourwinds.co.uk/,
Muriel's,"12-14, Church Lane, Belfast",54.600085,-5.925373,,,
The Doffer,"10, Donegall Square South, Belfast",54.595875,-5.930599,,,
The Basement,,54.596417,-5.928358,,,
Katy's Bar,"17, Ormeau Avenue, Belfast",54.592853,-5.928684,,,
Morning Star,"17-19, Pottingers Entry, Belfast",54.59942,-5.926277,,,
Brennan's,"48,50, Great Victoria Street, Belfast",54.594508,-5.934147,,,
The Points,"44, Dublin Road, Belfast",54.591549,-5.932422,"Mo-Th 16:00-24:00+, Fr,Sa 13:00-24:00+",,
McKenna's Bar,,54.623478,-5.975869,,,
Cables at Hilton,,54.596759,-5.919016,,,
Henry's,"4-5, Joy's Entry, Belfast",54.599526,-5.926886,,https://www.henrysbelfast.com,
The Rusty Saddle,"15-21, Howard Street, Belfast",54.595938,-5.932435,,https://www.therustysaddle.com,+4428 90323313
Lavery's Bar,"12-18, Bradbury Place, Belfast",54.589018,-5.934385,,https://www.laverysbelfast.com/,+44 28 9087 1106
The Woodworkers,"20-22, Bradbury Place, Belfast",54.588909,-5.934508,,https://woodworkersbelfast.com,+442890871106
Chelsea Wine Bar,,54.575739,-5.954721,,,
Cliftonville Social Club,,54.619073,-5.947253,,,
Ryan's,"116-118, Lisburn Road, Belfast",54.583714,-5.943564,,,
Bushmills Bar,"Sydenham Bypass, Belfast",54.614828,-5.870344,,,
Bootleggers,"46, Church Lane, Belfast",54.599449,-5.924907,,,
Ollies,"35-39, Waring Street, Belfast",54.601253,-5.925593,,,
The Northern Whig,"2-10, Bridge Street, Belfast",54.60059,-5.927776,,http://www.thenorthernwhig.com,+44 28 9050 9888
White's Tavern,"2-4, Winecellar Entry, Belfast",54.600079,-5.928416,,,
Roddy Mc Corley,"Glen Road, Belfast",54.57748,-6.013165,,,
Andersonstown Social Club,"8E, South Link, Belfast",54.574977,-5.987918,,,
Biddys Bar & Bistro,"133, Andersonstown Road, Belfast",54.573861,-5.987765,,,+44 28 9030 2984
Wolf & Whistle,"61, Andersonstown Road, Belfast",54.575821,-5.982543,,,
Falls Bowling Club,"63, Andersonstown Road, Belfast",54.576374,-5.982462,,,
Felons Club,"537, Falls Road, Belfast",54.58208,-5.979772,,,
Mc Enaneys Bar,"1, Glen Road, Belfast",54.584243,-5.978973,,,
Glenowen Bar & Restaurant,"Glen Road, Belfast",54.58205,-5.987711,,,
St Teresa's GAC,Glen Road,54.578794,-6.008207,,,
Donegal Celtic FC,,54.573409,-6.022506,,,
Caulfields Bar,"685, Springfield Road, Belfast",54.594372,-5.988383,,,
Northern Lights,"451, Ormeau Road, Belfast",54.575561,-5.917349,,https://galwaybaybrewery.com/northernlights,+442890491722
The Mermaid Inn,"5-11, Wilson's Court, Belfast",54.599464,-5.927267,,,
Cuckoo,"149, Lisburn Road, Belfast",54.583337,-5.945151,,,
Ronnie Drew's,"79-83, May Street, Belfast",54.596153,-5.922826,,,+44 28 9031 0375
The Spaniard,"3, Skipper Street, Belfast",54.601008,-5.926323,,,
Monico Bars,"17, Lombard Street",54.600009,-5.928918,,,
Ulster Sports Club,"96-98, High Street, Belfast",54.600723,-5.925105,,,
Garrick Bar,"29, Chichester Street, Belfast",54.597274,-5.926617,,,
Granny Annies,"81-85, Chichester Street, Belfast",54.597376,-5.924169,"Mo-We 08:00-00:00, Th-Fr 08:00-02:00, Sa 09:00-02:00, Su 10:30-00:00",https://www.grannyannies.co.uk/granny-annies-belfast/,
The Parador Inn,,54.574136,-5.916264,,,
Madden's,"74, Berry Street, Belfast",54.600114,-5.933731,,,
The Dirty Onion,"3, Hill Street, Belfast",54.60158,-5.926456,,https://www.thedirtyonion.com/,+44 28 9024 3712
The Perch Rooftop Bar,"42, Franklin Street, Belfast",54.594995,-5.93247,Su-Th 17:00-01:00; Fr-Sa 13:00-01:00,,+442890248000
Fibber Magee's,,54.594802,-5.933675,,,
The Watson,"Little Donegall Street, Belfast",54.603496,-5.931736,,,
Rex Bar Shankill Road,"215, Shankill Road, Belfast",54.604199,-5.949623,,,
Vandal,,54.600124,-5.928451,,,
The Thirsty Goat,"1, Hill Street, Belfast",54.601354,-5.926406,Mo 12:00-01:00; Tu-Fr 12:00-01:00; Sa 12:00-01:00; Su 12:00-12:00,https://thethirstygoat.co.uk,+442890241415
Sweet Afton Bar and Kitchen,"Brunswick Street, Belfast",54.595238,-5.93284,,https://www.sweetaftonbelfast.com/,
The Tipsy Bird,,54.599662,-5.922743,"Fr-Sa 13:00-01:00, Su 13:00-24:00, Mo-Th 17:00-01:00",,
The Harp Bar,"35, Hill Street, Belfast",54.602139,-5.927047,,,
The Continental,,54.59132,-5.910071,,,
Hatfield House,"130, Ormeau Road, Belfast",54.585661,-5.922808,,http://www.hatfieldhousebelfast.com,+442890438764
The Boneyard,"29-33, Bedford Street, Belfast",54.593264,-5.931578,,http://theboneyardbelfast.com,
Drawing Office Two,,54.607947,-5.908741,,,
The Green Room Bar,"18-22, Hill Street, Belfast",54.601681,-5.926965,,https://www.blackboxbelfast.com/the-green-room-bar/,
The Kitchen,,54.598487,-5.924624,,https://www.thekitchenbar.com/,
Out of Office Taproom,"96-98, High Street, Belfast",54.600736,-5.925119,,https://outofofficebrewing.co.uk/#taproom,
Europa Hotel Lobby Bar,"Great Victoria Street, Belfast",54.594874,-5.934966,,https://www.europahotelbelfast.com/dining/lobby-bar/,+442890271066
Queen's Cafe Bar,,54.59816,-5.930891,,,
Criterion Bar and Coffee House,"2-4, Antrim Road, Belfast",54.607789,-5.936865,,,+442890755545
The Loft,,54.59557,-5.930142,,,
Liquor xXx,"2A, Ventry Street, Belfast",54.59177,-5.932783,,https://www.liquorxxxbelfast.com/,
Orisha,"19, Fountain Street, Belfast",54.598641,-5.931695,,,
The Union Bar,,54.584753,-5.937478,,https://www.theunion.bar/,
Lower Falls Social and Recreation Club,,54.595354,-5.949865,,,
Sky VIP lounge,,54.603495,-5.91482,,,
Nancy Mulligans Bar & Kitchen,,54.59934,-5.934332,,,
Fountain Bar,,54.647003,-5.920368,,,
blacks Bark,,54.607902,-5.936883,,,
BrewDog,Belfast,54.594397,-5.940032,,,
The Glen Park,,54.615416,-5.951875,,,
Haymarket,"84, Royal Avenue, Belfast",54.60192,-5.931725,,,
An Dara Fidil,"30-42, Waring Street, Belfast",54.601519,-5.926166,Th-Su 17:00-01:00,http://www.thesecondfiddlebelfast.co.uk,+442890243712
The Doyen,,54.568226,-5.968893,,,
21 Social,"1, Hill Street, Belfast",54.601422,-5.926362,,,
Portside Inn,"Dargan Road, Belfast",54.629251,-5.91397,Mo-Fr 08:00+; Sa-Su 10:00+,https://portsideinn.co.uk/,+44 28 90771422
McGlone's,,54.551963,-6.0017,,,
Beechill Inn,"14, Cedarhurst Road, Belfast",54.54748,-5.914835,"Mo-Fr 11:00-15:00,16:30-22:00; Sa-Su 16:30-22:00",https://beechillinn.co.uk/,+44 2890693193
The Parlour Bar,"2-4, Elmwood Avenue, Belfast",54.584214,-5.937993,,,
The Marcus Ward,"1, Marcus Ward Street, Belfast",54.592174,-5.930859,,,
The Duke of York,"7-11, Commercial Court, Belfast",54.601777,-5.927326,,https://www.dukeofyorkbelfast.com,+44 28 9024 1062
The John Hewitt,"51, Donegall Street, Belfast",54.601971,-5.928424,,https://www.thejohnhewitt.com,+442890233768
The Hideout,"115, Donegall Pass",54.59007,-5.927372,,,
Hearth,"195-199, Upper Newtownards Road, Belfast",54.595165,-5.870451,"Mo-Th 16:00-23:00+, Fr-Su 12:00-24:00+",,
B&P McGurk 83 (Retail Wine Co.),Great George's Street,54.607429,-5.93045,,,
The Village Tavern,,54.626192,-5.983653,,,
The Cloth Ear,"16, Skipper Street, Belfast",54.601014,-5.925985,,,
Barrio de los pub,"Hill Street, Belfast",54.602019,-5.926981,,,
39 Gordon Street,"39, Gordon Street, Belfast",54.602246,-5.926232,,,
The Sunflower Bar,"65, Union Street, Belfast",54.603052,-5.932765,,http://www.sunflowerbelfast.com,+44 28 9023 2474
The Fountain Bar,,54.598618,-5.931372,,,
The Crown Liquor Saloon,"46, Great Victoria Street, Belfast",54.594703,-5.934065,,https://www.nicholsonspubs.co.uk/restaurants/scotlandandnorthernireland/thecrownliquorsaloonbelfast,
Robinson's,"38-42, Great Victoria Street, Belfast",54.594827,-5.933959,,,
Union Street Bar,"12-14, Union Street, Belfast",54.603859,-5.931598,,,
The Reporter. Bar,"Union Street, Belfast",54.604177,-5.93125,,,
The Bridge House,"35–43, Bedford Street, Belfast",54.593001,-5.931909,"Su-Th 08:00-24:00, Fr,Sa 08:00-24:00",https://www.jdwetherspoon.com/pubs/all-pubs/n-ireland/county-antrim/the-bridge-house-belfast,
The Belfast Empire Music Hall,"42, Botanic Avenue, Belfast",54.588187,-5.932676,,https://www.thebelfastempire.com/,+44 28 9024 9276
The Hunting Lodge,"29, Stewartstown Road, Belfast",54.5712,-6.004041,,,
The American Bar,"65-65A, Dock Street, Belfast",54.608483,-5.920002,,http://www.americanbarbelfast.com,
The Errigle Inn,"312-320, Ormeau Road, Belfast",54.576016,-5.917019,,,
The Pavilion Bar,"296-298, Ormeau Road, Belfast",54.57659,-5.917409,,https://pavilionbelfast.com,+4428 90 283 283
The Boneyard,"Bedford Street, Belfast",54.593398,-5.931868,,,
The Botanic Inn,"23-27, Malone Road, Belfast",54.580999,-5.938589,,,+442890509740
Post House,"32, Malone Road, Belfast",54.580851,-5.938,"Mo,Tu 12:00-23:00, We-Sa 12:00-01:00, Su 12:00-24:00",https://posthousebelfast.com/,
Pug Uglys,"21, Bedford Street, Belfast",54.593817,-5.931475,,,
Muldoons Bar,"13, Corporation Square, Belfast",54.604816,-5.922484,,,
Mountainview Tavern,"417, Shankill Road, Belfast",54.606095,-5.959857,,,
Voodoo,"9-11, Fountain Street, Belfast",54.598799,-5.931743,,,
McHugh's,"29, Queens Square, Belfast",54.600838,-5.923128,,,
Ben Madigan’s Bar & Kitchen,"169-175, Cavehill Road",54.626677,-5.943225,Mo-Sa 11:30-01:00; Su 12:00-24:00,https://benmadigansbar.com,+44 28 9692 2009
Times Bar,,54.614873,-5.924564,,,
The Royal,"188, Sandy Row, Belfast",54.589425,-5.936197,,,
The Diamond Jubilee,,54.603304,-5.940387,,,
Bailey's Inn,,54.622656,-5.959037,,,
The Rose & Crown,"140, Ormeau Road, Belfast",54.585301,-5.922661,,,
The Cosy Bar,"44-50, Omeath Street, Belfast",54.588384,-5.903347,,,
Kelly's Cellars,"30-32, Bank Street, Belfast",54.5995,-5.932206,,,
The Hercules Bar,"61-63, Castle Street, Belfast",54.599378,-5.93284,,,
The Deer's Head,"1-3, Lower Garfield Street, Belfast",54.60147,-5.930423,,https://www.thedeersheadbelfast.com,+442890434655
Bittle's,"70, Upper Church Lane, Belfast",54.598669,-5.924258,,,
